p
36889.46094
35641.59382
-34611.80474
24845.09772
21210.5117
20573.89838
19115.875
-15894.51564
30285.81837
33498.93747
35648.73439
35956.75003
18473.17194
19670.19337
27566.27543
30462.83588
33771.01556
-13823.085
35733.50775
9061.273456
34593.02344
36058.03521
34226.54297
21526.92577
20233.09772
19390.66799
36352.01946
35119.18755
-34682.00391
24319.11518
21028.82423
20402.7559
18966.00205
-16211.30471
29716.62893
32969.88276
35114.61718
35445.05858
18332.34184
19511.72462
27260.41599
30087.72465
33217.69919
-14169.25983
35172.22663
8519.932586
34052.16407
35529.32035
33775.74612
21333.0879
20062.91205
19235.15631
35814.56248
34596.76558
-34752.21089
23793.11522
20847.13087
20231.61716
18816.13275
-16528.08587
29147.4551
32440.83981
34580.51173
34933.38283
18191.51762
19353.25779
26954.56638
29712.62497
32664.39843
-14515.42575
34610.96475
7978.60884
33511.32425
35000.63284
33324.96478
21139.25388
19892.73438
19079.65232
35277.12495
34074.35941
-34822.41017
23267.13279
20665.44339
20060.48045
18666.26558
-16844.86328
28578.28126
31911.79878
34046.41023
34421.71093
18050.69533
19194.79694
26648.71484
29337.52539
32111.09766
-14861.58985
34049.69924
7437.284182
32970.48443
34471.93358
32874.18363
20945.41987
19722.55469
18924.14449
34739.67973
33551.94919
-34892.6133
22741.14843
20483.75389
19889.33594
18516.3906
-17161.65428
28009.0898
31382.7383
33512.29302
33910.01948
17909.86523
19036.32616
26342.8555
28962.41406
31557.78129
-15207.76559
33488.41801
6895.943311
32429.62496
33943.22662
32423.38668
20751.582
19552.37114
18768.63281
34202.22659
33029.52732
-34962.82028
22215.14837
20302.06246
19718.19923
18366.52343
-17478.43361
27439.91799
30853.6992
32978.18746
33398.34383
17769.04101
18877.85943
26037.00588
28587.31246
31004.4785
-15553.9307
32927.15229
6354.619667
31888.78524
33414.53131
31972.60553
20557.75001
19382.19145
18613.127
33664.78522
32507.12105
-35033.01945
21689.16411
20120.37498
19547.05665
18216.65038
-17795.22268
26870.72663
30324.64064
32444.06843
32886.65633
17628.21091
18719.39058
25731.14654
28212.20305
30451.1602
-15900.10554
32365.87106
5813.278796
31347.92576
32885.8203
31521.80858
20363.91022
19212.00588
18457.61724
33127.32813
31984.69918
-35103.22663
21163.16405
19938.6797
19375.91801
18066.78321
-18112.00394
26301.55269
29795.59768
31909.9648
32374.98444
17487.38669
18560.92578
25425.29693
27837.10155
29897.86126
-16246.27146
31804.60939
5271.954543
30807.08595
32357.12499
31071.02734
20170.07621
19041.82618
18302.1094
32589.88666
31462.29099
-35173.42581
20637.17969
19756.99222
19204.77543
17916.91016
-18428.79301
25732.36325
29266.53913
31375.84567
31863.29298
17346.55862
18402.45702
25119.43748
27461.99022
29344.54489
-16592.44528
31243.32807
4730.614281
30266.22657
31828.41601
30620.23241
19976.23631
18871.64264
18146.59964
32052.42775
30939.87114
-35243.63279
20111.17973
19575.29876
19033.63669
17767.04096
-18745.57235
25163.18749
28737.498
30841.74224
31351.61724
17205.7344
18243.99222
24813.58595
27086.89064
28791.2422
-16938.60938
30682.06255
4189.290028
29725.38665
31299.7207
30169.44924
19782.4023
18701.46294
17991.09181
31514.9883
30417.46092
-35313.83591
19585.1973
19393.61128
18862.49998
17617.17186
-19062.35159
24594.01366
28208.45697
30307.63668
30839.94534
17064.91018
18085.52732
24507.73441
26711.78914
28237.94143
-17284.77732
30120.79875
3647.965573
29184.54491
30771.02732
29718.66799
19588.57031
18531.28325
17835.5859
30977.54692
29895.05466
-35384.03519
19059.21092
19211.9238
18691.35547
17467.29881
-19379.14055
24024.82422
27679.39841
29773.51947
30328.25591
16924.08008
17927.05856
24201.87699
26336.67974
27684.62496
-17630.95125
29559.51945
3106.625007
28643.68746
30242.31641
29267.87114
19394.73052
18361.0996
17680.07421
30440.08984
29372.63278
-35454.24217
18533.21086
19030.23055
18520.21876
17317.43163
-19695.92192
23455.65038
27150.35546
29239.41412
29816.58199
16783.25779
17768.59376
23896.02728
25961.58006
27131.32419
-17977.11717
28998.25393
2565.300551
28102.84572
29713.6211
28817.0898
19200.8965
18190.91991
17524.56841
29902.64836
28850.22459
-35524.4453
18007.22852
18848.54297
18349.07618
17167.55656
-20012.71088
22886.45902
26621.29882
28705.29691
29304.89256
16642.42769
17610.12501
23590.16804
25586.4668
26578.00782
-18323.29302
28436.97271
2023.960086
27561.98827
29184.91211
28366.29487
19007.05864
18020.73626
17369.05662
29365.19138
28327.80272
-35594.64842
17481.22846
18666.84961
18192.11331
17033.80269
-17487.93162
21680.15044
27590.69141
29513.39449
27812.92379
16597.7617
16954.56644
18555.89651
27476.39256
28387.74021
27470.18356
5624.976518
23555.47658
26751.9414
28635.74804
29186.27726
26423.16802
18647.73445
16624.62499
16168.49216
28805.2754
25965.5977
-20021.64055
26088.91215
18049.40435
16906.88867
-20646.27929
13830.05372
26099.44731
27373.19527
27790.33196
16091.83301
16714.51171
19073.22072
27622.33977
24940.20704
18489.04298
27359.92383
-29341.52733
26719.25983
26425.57419
28746.77927
23535.39843
17085.12107
16048.57808
23222.88092
27626.40817
5247.769482
27091.07233
27171.88094
17906.70308
16779.98053
-20963.05863
22662.8008
27320.30079
25962.00005
27497.82026
15975.8477
16589.91408
18914.35163
27299.97074
26165.91205
25127.88485
26095.22459
-29553.68749
25052.21088
28247.69528
28443.60352
23313.49414
16955.17379
15933.03809
22999.88091
25500.99025
6630.804664
24932.27734
26875.57026
17763.99796
16653.07026
-21279.83786
20169.48629
27016.09568
25619.418
27205.30856
15859.86229
16465.31635
18755.48244
26977.6016
25841.30475
23619.05863
25751.25783
-29765.8516
24723.44337
27916.19534
28140.42969
23091.59381
16825.22853
15817.50003
22776.8809
25160.82814
6125.465377
24605.8242
26579.25776
17621.29102
16526.15634
-21596.62886
12629.85545
26711.88277
25276.82621
26912.78906
15743.87303
16340.71294
18596.6094
26655.22274
25516.68954
19631.92971
25584.19145
-29978.01561
25288.5176
27821.30468
27837.24797
22869.68355
16695.27729
15701.957
22553.87501
24820.65823
5620.111296
24781.6328
26282.93949
17478.58591
16399.24799
-21913.40819
15542.05075
26354.10551
25029.41995
25932.49999
15603.13483
16394.03908
19112.20116
24864.57025
24760.44139
-29622.59771
24581.13484
-28801.95123
25032.37894
25315.19141
26446.07416
21720.6465
22904.24997
15753.13961
20764.55474
26221.16599
-1596.040192
24732.62504
23375.69726
17335.87886
16272.33397
-32716.58009
20987.03131
24519.40634
27403.58984
25695.99609
15634.2256
16493.29492
16727.61911
25828.75585
24718.3984
-36070.57033
24938.94726
-13711.34379
24410.4082
27276.80663
27346.48053
17369.66021
21302.32624
15622.41019
18285.1934
24165.3164
6665.957042
24531.65227
18251.89446
17193.17577
16145.4238
-22355.71289
21913.08203
23895.83982
26168.70903
26713.17577
15834.28522
17164.33979
23033.48626
24346.91208
23364.59771
-25575.43362
24810.51762
6565.52198
24428.05273
25854.46089
26116.3926
17898.98445
18862.07026
16424.53132
25920.53127
25533.42195
-36107.88275
14039.8447
17458.63674
17050.46883
16018.51171
-22479.70116
21562.96089
23577.97073
25834.75004
26397.3496
15711.42187
17021.61127
22785.01557
24067.70901
23034.09573
-25684.09182
24462.12894
6238.593726
24101.59574
25527.66405
25821.44343
17744.26755
18694.34182
16292.10937
25584.19145
25206.34181
-36097.71094
13722.82229
17309.96479
16907.76564
15891.60164
-22603.68952
21212.84958
23260.11127
25500.79692
26081.53315
15588.56055
16878.8867
22536.55076
23788.51172
22703.60347
-25792.74606
24113.74998
5911.673781
23775.14837
25200.87887
25526.50591
17589.55472
18526.61723
16159.6934
25247.8574
24879.26947
-36087.53132
13405.81051
17161.30075
16765.06052
15764.69339
-22727.67383
20862.73826
22942.24998
25166.84958
25765.71478
15465.69922
16736.16213
22288.08981
23509.31636
22373.11131
-25901.4004
23765.37112
5584.75485
23448.70121
24874.08984
25231.56636
17434.84178
18358.89062
16027.27541
24911.52537
24552.19916
-36077.35941
13088.79883
17012.63276
16622.35348
15637.77927
-22851.66412
20512.61722
22624.38089
24832.89059
25449.89063
15342.83587
16593.43361
22039.6172
23230.1133
22042.60942
-26010.05657
23416.98436
5257.826191
23122.24219
24547.29493
24936.61719
17280.12499
18191.16207
15894.85447
24575.18362
24225.12115
-36067.18364
12771.77834
16863.96295
16479.65039
15510.8691
-22975.65035
20162.50591
22306.52153
24498.93747
25134.07418
15219.97465
16450.71086
21791.15431
22950.91803
21712.11717
-26118.71092
23068.6055
4930.906752
22795.79686
24220.50782
24641.67967
17125.41215
18023.43546
15762.43749
24238.8516
23898.05084
-36057.00777
12454.76656
16715.29688
16336.94335
15383.95508
-23099.64064
19812.38477
21988.65234
24164.97848
24818.25004
15097.10937
16307.98142
21542.68363
22671.71477
21381.61325
-26227.36719
22720.21682
4603.977992
22469.33794
23893.70896
24346.73435
16970.69526
17855.70702
15630.01565
23902.50782
23570.96877
-36046.83201
12137.74414
16566.62696
16194.23935
15257.04693
-23223.62698
19462.27336
21670.79298
23831.02931
24502.43156
14974.24997
16165.25675
21294.21882
22392.51555
21051.1211
-26336.02335
22371.83978
4277.058554
22142.89057
23566.92185
24051.79491
16815.98242
17687.9805
15497.59856
23566.1758
23243.89836
-36036.65634
11820.73236
16417.95897
16051.53129
15130.13281
-23347.61716
19112.15039
21352.92186
23497.07032
24186.60549
14851.3848
16022.52934
21045.74996
22113.31452
20720.62114
-26444.67972
22023.44917
3950.129591
21816.43358
23240.12502
23756.84766
16661.26563
17520.25004
15365.17773
23229.83587
22916.81842
-36026.48443
11503.71086
16269.28997
15908.8281
15003.22355
-23471.6035
18762.04101
21035.0625
23163.11913
23870.78914
14728.52337
15879.80467
20797.28515
21834.11723
20390.12888
-26553.33204
21675.07234
3623.210659
21489.98632
22913.33791
23461.91024
16506.55269
17352.52545
15232.75984
22893.50202
22589.75004
-36016.30471
11186.69918
16120.62299
15766.12015
14876.31055
-23595.59379
18411.91804
20717.19139
22829.16024
23554.96479
14605.66022
15737.07524
20548.81447
21554.91406
20059.62497
-26661.99024
21326.68355
3296.282203
21163.52933
22586.53915
23166.96087
16351.83498
17184.79488
15100.33789
22557.16017
22262.66797
-36006.1328
10869.67768
15971.95307
15623.41604
14749.40037
-23719.5781
18061.80855
20399.33202
22495.20905
23239.14845
14482.7988
15594.35158
20300.35158
21275.7188
19729.13281
-26770.64448
20978.3047
2969.362765
20837.08196
22259.75386
22872.02345
16197.12296
17017.07029
14967.92192
22220.82814
21935.59766
-35995.95703
10552.66701
15823.28711
15480.71285
14622.49122
-23843.56453
17711.69532
20081.47266
22161.25978
22923.332
14359.93747
15451.62701
20051.88667
20996.52151
19398.64065
-26879.2969
20629.92584
2642.443833
20510.63277
21932.96676
22577.08401
16042.40819
16849.3457
14835.50393
21884.49612
21608.52735
-35985.78126
10235.65432
15674.62114
15338.0049
14495.57811
-23967.55472
17361.57417
19763.60165
21827.29876
22607.50785
14237.07422
15308.89838
19803.41802
20717.31845
19068.13674
-26987.95509
20281.53705
2315.514668
20184.17771
21606.16992
22282.13666
15887.6914
16681.61523
14703.08198
21548.15234
21281.44731
-35975.60945
9918.632816
15525.9492
15195.30272
14368.66804
-24091.54096
17011.46286
19445.74411
21493.3496
22291.68948
14114.21188
15166.17381
19554.95311
20438.12298
18737.64651
-27096.60943
19933.16022
1988.595736
19857.72852
21279.38089
21987.19924
15732.97948
16513.89064
14570.66601
21211.82032
20954.377
-35965.43358
9601.621139
15377.28323
15052.59375
14241.75493
-24215.53134
16661.34182
19127.87299
21159.38868
21975.86523
13991.34772
15023.4463
19306.48242
20158.91799
18407.14259
-27205.2656
19584.77153
1661.666773
19531.27153
20952.58588
21692.25199
15578.26167
16346.16018
14438.24407
20875.47846
20627.29686
-35955.25782
9284.599633
15228.61331
14909.89056
14114.84567
-24339.51758
16311.23051
18810.01373
20825.43952
21660.04686
13868.48832
14880.72173
19058.01761
19879.72273
18076.65044
-27313.91995
19236.39258
1334.747538
19204.82619
20625.79695
21397.31255
15423.54883
16178.43549
14305.82617
20539.14837
20300.22665
-35945.0781
8967.587855
15079.94735
14767.18261
13987.93256
-24463.50594
15961.10937
18492.14454
20491.4785
21344.22068
13745.62396
14737.99321
18809.54875
19600.51764
17746.14845
-27422.57814
18888.00389
1007.818777
18878.3691
20299.00204
21102.36723
15268.83204
16010.70512
14173.40534
20202.80469
19973.14448
-35934.90629
8650.567362
14931.27733
14624.47952
13861.02249
-24587.4941
15610.99715
18174.28315
20157.52933
21028.40433
13622.76172
14595.26864
18561.08405
19321.32228
17415.65629
-27531.23046
18539.62503
680.8995417
18551.92194
19972.2129
20807.42768
15114.1191
15842.97952
14040.98927
19866.47266
19646.0762
-35924.73052
8333.554672
14782.61035
14481.77541
13734.11334
-24711.47851
15260.88573
17856.42379
19823.58007
20712.58981
13499.90141
14452.54386
18312.62106
19042.12702
17085.16413
-27639.8848
18191.248
353.9803061
18225.47275
19645.42772
20512.48834
14959.40627
15675.25391
13908.57128
19530.13871
19319.00386
-35914.55465
8016.542995
14633.94429
14346.1289
13618.55177
-33855.12109
17354.64446
18323.05662
20465.2715
19774.37108
13604.68068
13322.06347
13677.93551
19221.33396
19852.47462
17597.73833
-10379.38282
9572.946265
4168.529346
19311.67188
19258.21879
18504.25784
14310.93356
14938.33107
13900.78607
19573.98437
16734.47851
-28204.01366
18068.78914
14237.86719
13519.6689
-24959.45514
8545.446322
16885.12893
19530.49406
20239.32232
13118.90431
14214.41704
13392.93068
18835.72465
17524.75586
11023.57809
18772.0508
-10192.88281
17485.12502
6521.485831
3430.28178
19156.91598
13457.7266
13290.61037
13140.48542
19186.8027
16843.20125
-36822.54297
11671.89942
14129.60346
13420.7832
-25083.44532
11630.13376
19307.41015
16820.68359
19819.23627
12901.25679
13290.28998
14718.08791
18847.5742
15879.29095
11326.26069
17602.11131
-9049.013638
17059.6426
17287.43548
19473.69532
15958.24613
13991.17577
13605.05467
15713.56844
13742.27152
-13701.50878
18674.83402
18587.40818
14021.34185
13321.89943
-25207.43156
15663.30182
19130.24025
16642.66985
19235.27932
12789.52146
13310.65235
15036.01952
18524.7109
17343.48635
13184.68947
16614.68359
-29726.26757
14151.15427
18649.0762
20428.48627
18186.35937
16087.84465
12837.76665
17711.75591
16044.82419
-2172.482677
16060.88673
18814.57417
13913.0771
13223.01271
-25331.42195
13651.87503
18870.50982
16398.18357
19453.98244
12716.72745
13094.792
14483.16894
18466.79688
17601.01954
594.539231
17203.66595
-9624.612288
16676.66024
16723.29487
19120.03905
15697.32706
13772.93155
13397.08886
15454.45407
17439.83011
-14130.57709
18291.80273
18211.7422
13804.8164
13124.12893
-25455.40818
16252.61521
18768.49997
16364.54104
18633.57225
12542.57815
13165.73835
13187.5977
17871.08795
16730.05861
-22839.82419
14779.27636
-29922.90039
16075.05663
16658.48831
18262.94344
16495.80079
15826.51461
12674.52154
14835.56837
15246.55858
-17616.98826
17895.59178
18223.60938
13696.55469
13025.24607
-34858.35937
-1020.349539
16002.61908
18302.21093
17559.86132
12465.95314
12941.87008
13633.0381
18087.21286
15246.7666
-30771.30079
15592.2578
-30666.06455
15537.76369
18155.76165
19306.72459
14958.80267
15183.84378
12947.26756
16748.09568
15211.23435
-8090.323705
16481.5625
16764.54488
13588.29004
12926.36037
-25620.18158
13161.1846
16093.68847
17902.50985
19064.67771
12712.14057
13556.01074
16926.89063
17365.89447
15390.59572
-26706.33006
16242.71779
-7920.25101
16620.36721
18057.03128
18875.78521
14607.165
14161.11908
13055.58105
17911.61521
17753.58793
-10349.94629
5914.913547
13711.08976
13480.02935
12827.4775
-25640.5547
12952.19135
15903.18156
17696.29493
18871.74224
12615.63094
13447.32518
16764.60547
17194.62695
15199.2852
-26726.31844
16036.61524
-8080.815469
16427.87889
17857.50392
18697.46476
14486.40627
14045.01066
12953.32315
17711.10155
17558.92579
-10488.39748
5724.35547
13599.76763
13371.7646
12728.58977
-25660.92771
12743.19142
15712.66695
17490.07424
18678.80272
12519.11908
13338.63669
16602.31454
17023.35345
15007.96779
-26746.31047
15830.5059
-8241.384791
16235.38672
17657.9727
18519.13671
14365.64359
13928.89839
12851.06353
17510.58201
17364.25979
-10626.85353
5533.791009
13488.44135
13263.50289
12629.70701
-25681.30082
12534.19725
15522.15924
17283.85942
18485.86715
12422.61036
13229.95205
16440.02928
16852.08593
14816.65626
-26766.3027
15624.40234
-8401.949249
16042.90144
17458.44726
18340.81636
14244.88476
13812.78906
12748.80664
17310.06642
17169.59775
-10765.30472
5343.232932
13377.11821
13155.23926
12530.82131
-25701.67383
12325.19732
15331.64554
17077.63873
18292.92581
12326.0986
13121.26367
16277.74017
16680.81446
14625.33977
-26786.29301
15418.29301
-8562.518572
15850.40917
17258.91412
18162.48832
14124.12299
13696.6777
12646.54591
17109.54688
16974.93155
-10903.76067
5152.668471
13265.79304
13046.97755
12431.93753
-25722.04695
12116.20306
15141.13772
16871.42381
18099.99217
12229.58978
13012.57811
16115.45308
16509.54694
14434.02834
-26806.28524
15212.18955
-8723.08303
15657.92187
17059.38675
17984.16797
14003.36335
13580.56837
12544.28912
16909.03322
16780.26951
-11042.21287
4962.109888
13154.46969
12938.71685
12333.05467
-25742.41803
11907.209
14950.62889
16665.20899
17907.0566
12133.08107
12903.89256
15953.16802
16338.27932
14242.71681
-26826.27727
15006.08588
-8883.647489
15465.4375
16859.86131
17805.8457
13882.60553
13464.45904
12442.03224
16708.51945
16585.60939
-11180.66406
4771.551304
13043.14655
12830.45119
12234.16795
-25762.79297
11698.20997
14760.1162
16458.9883
17714.11516
12036.56839
12795.20306
15790.8779
16167.00592
14051.3994
-26846.26758
14799.97847
-9044.216811
15272.94432
16660.33009
17627.51765
13761.84285
13348.34768
12339.77251
16508.00001
16390.94137
-11319.12011
4580.98735
12931.82026
12722.18948
12135.28519
-25783.16598
11489.2148
14569.60737
16252.77338
17521.18162
11940.06049
12686.51953
15628.59284
15995.74023
13860.08787
-26866.25779
14593.87501
-9204.78127
15080.45803
16460.80465
17449.19527
13641.08402
13232.23825
12237.51563
16307.48442
16196.28034
-11457.57232
4390.428665
12820.49803
12613.92584
12036.39837
-25803.5391
11280.21577
14379.09469
16046.55178
17328.24018
11843.54883
12577.83013
15466.30272
15824.46683
13668.77148
-26886.25002
14387.76456
-9365.350592
14887.96576
16261.27151
17270.86915
13520.32134
13116.12699
12135.2559
16106.96478
16001.61232
-11596.02726
4199.865217
12709.17185
12505.66413
11937.51561
-25823.91211
11071.22273
14188.58687
15840.33787
17135.30471
11747.0391
12469.14549
15304.01664
15653.19921
13477.45904
-26906.24023
14181.66211
-9525.91505
14695.47947
16061.74607
17092.54688
13399.56251
13000.01756
12032.99801
15906.45122
15806.95118
-11734.47946
4009.306127
12597.84962
12397.4004
11838.62889
-25844.28522
10862.22168
13998.07226
15634.11617
16942.36519
11650.52734
12360.457
15141.72662
15481.92683
13286.14264
-26926.23236
13975.55267
-9686.484373
14502.98831
15862.21394
16914.22065
13278.79982
12883.90631
11930.73828
15705.92965
15612.28418
-11872.93551
3818.742173
12486.52344
12289.13869
11739.74613
-25864.65631
10653.22751
13807.56454
15427.90135
16749.42973
11554.01862
12251.77155
14979.44045
15310.65921
13094.83111
-26946.22267
13769.44921
-9847.048831
14310.50202
15662.68749
16735.89838
13158.04099
12767.79687
11828.48048
15505.41599
15417.62304
-12011.3867
3628.183589
12375.20019
12180.87698
11640.86326
-25885.03125
10444.23437
13617.05662
15221.68755
16556.49608
11457.5098
12143.0859
14817.15427
15139.3926
12903.51948
-26966.2148
13563.34565
-10007.61329
14118.01562
15463.16113
16557.57621
13037.28216
12651.68754
11726.22461
15304.90141
15222.9609
-12149.83789
3437.625512
12263.87887
12072.61334
11541.97665
-25905.40426
10235.23443
13426.54302
15015.46584
16363.55373
11360.99804
12034.39842
14654.86516
14968.12011
12712.20309
-26986.20703
13357.23632
-10168.18261
13925.52335
15263.6289
16379.24998
12916.51948
12535.57619
11623.96388
15104.38086
15028.29389
-12288.29485
3247.061051
12152.55269
11964.35164
11443.09277
-25925.77727
10026.24017
13236.0352
14809.25103
16170.61907
11264.48932
11925.71287
14492.57909
14796.85158
12520.89156
-27006.19531
13151.13377
-10328.74707
13733.03706
15064.10245
16200.92771
12795.76166
12419.46675
11521.70699
14903.8672
14833.63276
-12426.74614
3056.502468
12041.22955
11856.08689
11344.20697
-25946.15231
9817.240232
13045.52151
14603.02932
15977.67773
11167.97746
11817.02336
14330.28907
14625.58011
12329.57415
-27026.18755
12945.02342
-10489.31639
13540.54489
14864.57133
16022.60159
12674.99797
12303.3555
11419.44727
14703.34766
14638.96575
-12565.20311
2865.938514
11929.90225
11747.82619
11245.32319
-25966.5234
9608.247084
12855.01369
14396.8145
15784.74409
11071.46885
11708.33893
14168.0029
14454.31249
12138.26171
-27046.17968
12738.92188
-10649.87994
13348.0586
14665.04488
15844.27931
12554.24015
12187.24607
11317.18947
14502.83399
14444.30472
-12703.65329
2675.380132
11818.58113
11639.56245
11146.43749
-25986.89844
9399.246135
12664.49999
14190.59381
15591.80275
10974.95699
11599.65043
14005.71287
14283.03909
11946.94532
-27066.16988
12532.81255
-10810.44916
13155.56643
14465.51366
15665.95208
12433.47656
12071.13481
11214.92975
14302.31354
14249.6367
-12842.10944
2484.815874
11707.25495
11531.29983
11047.55473
-26007.26953
9190.252886
12473.99116
13984.37889
15398.86819
10878.44725
11490.96579
13843.42771
14111.77248
11755.63379
-27086.16212
12326.70899
-10971.01463
12963.08014
14265.9863
15487.62991
12312.71884
11955.02538
11112.67377
14101.79876
14054.97455
-12980.56154
2294.257291
11595.9316
11423.03914
10948.67095
-26027.64061
8981.259738
12283.48445
13778.16499
15205.93364
10781.93955
11382.28034
13681.14164
13940.50486
11564.32317
-27106.15232
12120.60553
-11131.57808
12770.59385
14066.46005
15309.30865
12191.959
11838.91797
11010.41597
13901.2852
13860.31454
-13119.01374
2103.699011
11484.60937
11314.77337
10849.78423
-26048.01555
8772.258788
12092.97065
13571.94338
15012.99219
10685.42576
11273.59175
13518.85162
13769.23238
11373.00586
-27126.14446
11914.4971
-11292.14841
12578.10158
13866.92873
15130.9805
12071.19733
11722.80469
10908.15625
13700.76465
13665.64651
-13257.46878
1913.134753
11373.28319
11206.51268
10750.90137
-26068.38867
8563.265641
11902.46293
13365.72948
14820.05764
10588.91796
11164.9063
13356.56636
13597.96476
11181.69342
-27146.13284
11708.39263
-11452.71186
12385.61519
13667.40227
14952.66025
11950.43748
11606.69627
10805.89835
13500.25098
13470.98538
-13395.92088
1722.57627
11261.96086
11098.24803
10652.01455
-26088.76168
8354.265603
11711.94924
13159.50777
14627.1162
10492.4063
11056.21781
13194.27441
13426.69238
10990.37794
-27166.12497
11502.28319
-11613.28219
12193.12403
13467.87106
14774.332
11829.67582
11490.58502
10703.63873
13299.73144
13276.31736
-13534.37704
1532.012215
11150.63478
10989.98733
